name,slug,address,city,state,zip,phone,website,latitude,longitude,description,summary,hours,image_url,logo_url,rating,review_count,seo_tags,premium_score,featured,premium
Sunshine Suds,sunshine-suds-little-ferrynew-jersey,"46 Bergen Turnpike # 5, Little Ferry, NJ 07643",Little Ferry,New Jersey,07643,+1 201-296-0009,,40.850064,-74.0322877,"Sunshine Suds is a well-maintained laundromat located at 46 Bergen Turnpike # 5, Little Ferry, NJ 07643. We offer a range of machines to handle loads of all sizes, from regular laundry to bulky items like comforters and blankets. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Little Ferry? Sunshine Suds is your local solution for quality laundry services.","Sunshine Suds is a conveniently located laundromat in Little Ferry, New Jersey offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""7AM-10PM"", ""Tuesday"": ""7AM-10PM"", ""Wednesday"": ""7AM-10PM"", ""Thursday"": ""7AM-10PM"", ""Friday"": ""7AM-10PM"", ""Saturday"": ""6:30AM-10:30PM"", ""Sunday"": ""6:30AM-10:30PM""}",https://lh3.googleusercontent.com/gps-cs-s/AC9h4noE29TacGdMbpq-1NOF7m1K6VjGemIHOAdR--2vH0Xa5EtSNUo4Yzr4Te6O7znGEa3-J3t40p_uwVYcxNl1f_Xz1so1OgDfB-NYmsOoYjwlhRRXMdr0hQ43DjuszonQNOXJ2A8=w800-h500-k-no,https://lh5.googleusercontent.com/-eAT_eMA9JJs/AAAAAAAAAAI/AAAAAAAAAAA/6xC5i6a8Xms/s44-p-k-no-ns-nd/photo.jpg,4,61,"laundromat, near me, little ferry laundromat, laundromat in little ferry, coin laundromat near me, drop off laundry service near me, pick up laundry service near me",84,false,false
Rochelle Park Laundromat,rochelle-park-laundromat-rochelle-parknew-jersey,"330 Rochelle Ave, Rochelle Park, NJ 07662",Rochelle Park,New Jersey,07662,+1 201-712-0016,http://rochelleparklaundry.com/,40.9063749,-74.0760692,"Rochelle Park Laundromat is a well-maintained laundromat located at 330 Rochelle Ave, Rochelle Park, NJ 07662. We offer a range of machines to handle loads of all sizes, from regular laundry to bulky items like comforters and blankets. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Rochelle Park? Rochelle Park Laundromat is your local solution for quality laundry services.","Rochelle Park Laundromat is a conveniently located laundromat in Rochelle Park, New Jersey offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""6AM-10PM"", ""Tuesday"": ""6AM-10PM"", ""Wednesday"": ""6AM-10PM"", ""Thursday"": ""6AM-10PM"", ""Friday"": ""6AM-10PM"", ""Saturday"": ""6AM-10PM"", ""Sunday"": ""6AM-10PM""}",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrv7TgDiYKpM6FAUcq9eYpOUa8mVrwG_6-ei-_iLnaCjsf1WZ6s7vVt50WgZ9ONkxDm0Ha07yprFrShqOqXwSHhH-lprz51STU35Mqf48vB41WmIuF9Le4jvkqJXvsNekPLVRCOWA=w800-h500-k-no,https://lh3.googleusercontent.com/-QR9dLDC4KnA/AAAAAAAAAAI/AAAAAAAAAAA/q_haKJaLAm0/s44-p-k-no-ns-nd/photo.jpg,4.4,57,"laundromat, near me, rochelle park laundromat, laundromat in rochelle park, coin laundromat near me, wash and fold laundry service near me, drop off laundry service near me",94,false,true
Fresh Laundry,fresh-laundry-teanecknew-jersey,"749 Cedar Ln, Teaneck, NJ 07666",Teaneck,New Jersey,07666,+1 201-836-0812,,40.8917969,-74.0320185,"Fresh Laundry is a well-maintained laundromat located at 749 Cedar Ln, Teaneck, NJ 07666. We offer a range of machines to handle loads of all sizes, from regular laundry to bulky items like comforters and blankets. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Teaneck? Fresh Laundry is your local solution for quality laundry services.","Fresh Laundry is a conveniently located laundromat in Teaneck, New Jersey offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",https://lh3.googleusercontent.com/p/AF1QipPsMUFQA18hisl1UjKyHewRWemlPem-VOgkoQko=w800-h500-k-no,https://lh4.googleusercontent.com/-fwETHmDALMQ/AAAAAAAAAAI/AAAAAAAAAAA/HFPeR2gOcYo/s44-p-k-no-ns-nd/photo.jpg,4.3,201,"laundromat, near me, teaneck laundromat, laundromat in teaneck, laundry services near me, 24 hour laundromat near me, laundromat near me within 5 mi",89,false,false
Buena Laundromat,buena-laundromat-west-new-yorknew-jersey,"426 52nd St, West New York, NJ 07093",West New York,New Jersey,07093,+1 201-977-4091,,40.7837978,-74.0189977,"Buena Laundromat is a well-maintained laundromat located at 426 52nd St, West New York, NJ 07093. We offer a range of machines to handle loads of all sizes, from regular laundry to bulky items like comforters and blankets. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in West New York? Buena Laundromat is your local solution for quality laundry services.","Buena Laundromat is a conveniently located laundromat in West New York, New Jersey offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""7AM-9PM"", ""Tuesday"": ""7AM-9PM"", ""Wednesday"": ""7AM-9PM"", ""Thursday"": ""7AM-9PM"", ""Friday"": ""7AM-9PM"", ""Saturday"": ""7AM-9PM"", ""Sunday"": ""7AM-9PM""}",https://lh3.googleusercontent.com/gps-cs-s/AC9h4np22UlmUUS4pwqJRKOcMmDK-ILXiIx8dnhHEjPpHzGNiN3OI9XE6zt-_BGrh0QtnXsIumXufYl180JrSwNEdqClVlFwd-nQY0GRxjYipPJkyAX74H_c_ANqq7R86JQ3451tmJgz=w800-h500-k-no,https://lh3.googleusercontent.com/-SYc1FJgogJI/AAAAAAAAAAI/AAAAAAAAAAA/tvKta9yR0Is/s44-p-k-no-ns-nd/photo.jpg,4.9,14,"laundromat, near me, west new york laundromat, laundromat in west new york, 24 hr laundry near me, laundry mats near me, laundry services near me",81,false,false
Earlybird Laundromat,earlybird-laundromat-little-ferrynew-jersey,"205 Bergen Turnpike, Little Ferry, NJ 07643",Little Ferry,New Jersey,07643,+1 201-641-4222,https://earlybirdlaundromats.com/,40.8541527,-74.0346939,"Earlybird Laundromat is a well-maintained laundromat located at 205 Bergen Turnpike, Little Ferry, NJ 07643. We offer a range of machines to handle loads of all sizes, from regular laundry to bulky items like comforters and blankets. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Little Ferry? Earlybird Laundromat is your local solution for quality laundry services.","Earlybird Laundromat is a conveniently located laundromat in Little Ferry, New Jersey offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",https://lh3.googleusercontent.com/gps-cs-s/AC9h4no4Jke2bbHANfLp7RmnJt36zn8LETJvfuSnBUZwcUCoB1z0FkxYSj41nCFpsTB6zhCJj7e5goKyDuT-buPDlUvruKQEERQh6nD6B5l7HRqRlzpJWg79Fy6LULr2la9vG6ls6w1b=w800-h500-k-no,https://lh3.googleusercontent.com/-TgS4EJBAmrc/AAAAAAAAAAI/AAAAAAAAAAA/X5EGTvLWp9Y/s44-p-k-no-ns-nd/photo.jpg,4.4,438,"laundromat, near me, little ferry laundromat, laundromat in little ferry, 24 hr laundry near me, 24 hour laundry near me, coin laundromat near me",99,true,true
A& W Laundromat,a-w-laundromat-hackensacknew-jersey,"811 Main St, Hackensack, NJ 07601",Hackensack,New Jersey,07601,+1 201-487-2229,,40.9048805,-74.0425643,"A& W Laundromat is a well-maintained laundromat located at 811 Main St, Hackensack, NJ 07601. We offer a range of machines to handle loads of all sizes, from regular laundry to bulky items like comforters and blankets. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Hackensack? A& W Laundromat is your local solution for quality laundry services.","A& W Laundromat is a conveniently located laundromat in Hackensack, New Jersey offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""8AM-8PM""}",https://lh3.googleusercontent.com/p/AF1QipONI50y2bcy_A9IPUvvy5la9DZVgIPvC9hzUg6X=w800-h500-k-no,https://lh3.googleusercontent.com/-wB0OeOR76Wg/AAAAAAAAAAI/AAAAAAAAAAA/yt8RlOEbd6c/s44-p-k-no-ns-nd/photo.jpg,4.5,22,"laundromat, near me, hackensack laundromat, laundromat in hackensack, laundry mats near me, 24-hour laundromat near me, cheapest laundromat near me",81,false,false
Ridge Laundromat,ridge-laundromat-north-arlingtonnew-jersey,"148 Ridge Rd, North Arlington, NJ 07031",North Arlington,New Jersey,07031,+1 973-412-5511,,40.7861315,-74.1348246,"Ridge Laundromat is a well-maintained laundromat located at 148 Ridge Rd, North Arlington, NJ 07031. We offer a range of machines to handle loads of all sizes, from regular laundry to bulky items like comforters and blankets. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in North Arlington? Ridge Laundromat is your local solution for quality laundry services.","Ridge Laundromat is a conveniently located laundromat in North Arlington, New Jersey offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""8AM-6PM""}",https://lh3.googleusercontent.com/gps-cs-s/AC9h4npL8IL7UPWfcPDi-Fj82s0JQz1biAMHVp-h1iS3xLauCzCmXwte_N7aH0_huj4MMoit4xvUAFkW_zYdEylkJ6xOhCNHgA_XzeQIni_y4EprkWfYLOEYmaKkuSnRg90gO-gRlE6b=w800-h500-k-no,https://lh4.googleusercontent.com/-n-GCD6YKz08/AAAAAAAAAAI/AAAAAAAAAAA/FyP35Nbqzi0/s44-p-k-no-ns-nd/photo.jpg,4.4,85,"laundromat, near me, north arlington laundromat, laundromat in north arlington, laundromat near me within 1 mi, 24 hr laundry near me, self service laundromat near me",87,false,false
Grace's Laundromat,graces-laundromat-hackensacknew-jersey,"449 Passaic St, Hackensack, NJ 07601",Hackensack,New Jersey,07601,+1 201-343-1630,,40.8990408,-74.0562183,"Grace's Laundromat is a well-maintained laundromat located at 449 Passaic St, Hackensack, NJ 07601. We offer a range of machines to handle loads of all sizes, from regular laundry to bulky items like comforters and blankets. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Hackensack? Grace's Laundromat is your local solution for quality laundry services.","Grace's Laundromat is a conveniently located laundromat in Hackensack, New Jersey offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""5AM-9PM"", ""Tuesday"": ""5AM-9PM"", ""Wednesday"": ""5AM-9PM"", ""Thursday"": ""5AM-9PM"", ""Friday"": ""5AM-9PM"", ""Saturday"": ""5AM-9PM"", ""Sunday"": ""5AM-9PM""}",https://lh3.googleusercontent.com/gps-cs-s/AC9h4np1mDduvKrCKa5U-W3faUFPERmjU8W6xkQDFih46WMIDie-1eGszUIwxX4W8boRUblzTvQj9ohsgRn3hE6ucna0xN6GDOHJqT8mDYcdJ-C4xEGtdwTILqSfVMRsK602-t1iiABuOw=w800-h500-k-no,https://lh6.googleusercontent.com/-xkVkPFamSeY/AAAAAAAAAAI/AAAAAAAAAAA/6G6WDAGytp4/s44-p-k-no-ns-nd/photo.jpg,4.3,41,"laundromat, near me, hackensack laundromat, laundromat in hackensack, laundry matt near me, wash and fold laundry service near me, 24hr laundromat near me",83,false,false
The River Laundromat,the-river-laundromat-irvingtonnew-jersey,"1402 Springfield Ave, Irvington, NJ 07111",Irvington,New Jersey,07111,+1 201-790-5201,,40.7239367,-74.2475226,"The River Laundromat is a well-maintained laundromat located at 1402 Springfield Ave, Irvington, NJ 07111. We offer a range of machines to handle loads of all sizes, from regular laundry to bulky items like comforters and blankets. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Irvington? The River Laundromat is your local solution for quality laundry services.","The River Laundromat is a conveniently located laundromat in Irvington, New Jersey offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""7AM-10PM"", ""Tuesday"": ""7AM-10PM"", ""Wednesday"": ""7AM-10PM"", ""Thursday"": ""7AM-10PM"", ""Friday"": ""7AM-10PM"", ""Saturday"": ""7AM-10PM"", ""Sunday"": ""7AM-10PM""}",https://lh3.googleusercontent.com/p/AF1QipM3wDAp8_rQc7khmvggBhTGUwXecJGNs8BXYBs=w800-h500-k-no,https://lh5.googleusercontent.com/-SQX29FcW-4w/AAAAAAAAAAI/AAAAAAAAAAA/3ucrKKn5-zI/s44-p-k-no-ns-nd/photo.jpg,5,4,"laundromat, near me, irvington laundromat, laundromat in irvington, pick up laundry service near me, laundry matt near me, wash and fold laundry service near me",80,false,false
Laundry Place - Lodi,laundry-place-lodi-lodinew-jersey,"103 Terhune Ave, Lodi, NJ 07644",Lodi,New Jersey,07644,+1 973-458-9433,https://laundry-place.com/new-jersey-laundromats/lodi-self-service-laundromat/,40.8633126,-74.0899743,"Laundry Place - Lodi is a well-maintained laundromat located at 103 Terhune Ave, Lodi, NJ 07644. We offer a range of machines to handle loads of all sizes, from regular laundry to bulky items like comforters and blankets. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Lodi? Laundry Place - Lodi is your local solution for quality laundry services.","Laundry Place - Lodi is a conveniently located laundromat in Lodi, New Jersey offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""6AM-10PM"", ""Tuesday"": ""6AM-10PM"", ""Wednesday"": ""6AM-10PM"", ""Thursday"": ""6AM-10PM"", ""Friday"": ""6AM-10PM"", ""Saturday"": ""6AM-10PM"", ""Sunday"": ""6AM-10PM""}",https://lh3.googleusercontent.com/p/AF1QipP13D2A8xGq7HfTyTY84Azi2Vn-9oCtUjPB59vg=w800-h500-k-no,https://lh3.googleusercontent.com/--mSJZ-i_baM/AAAAAAAAAAI/AAAAAAAAAAA/vCxlXizBRLs/s44-p-k-no-ns-nd/photo.jpg,4.3,76,"laundromat, near me, lodi laundromat, laundromat in lodi, self service laundromat near me, cheap laundromat near me, cheapest laundromat near me",96,true,true
Earlybird Laundromat,earlybird-laundromat-teanecknew-jersey,"1560 Teaneck Rd, Teaneck, NJ 07666",Teaneck,New Jersey,07666,+1 201-862-1120,https://earlybirdlaundromats.com/,40.9037396,-73.9988954,"Earlybird Laundromat is a well-maintained laundromat located at 1560 Teaneck Rd, Teaneck, NJ 07666. We offer a range of machines to handle loads of all sizes, from regular laundry to bulky items like comforters and blankets. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Teaneck? Earlybird Laundromat is your local solution for quality laundry services.","Earlybird Laundromat is a conveniently located laundromat in Teaneck, New Jersey offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqhg9XYKRdOukMpW1qcqv9_BZ1hI2Km5S5aZa0oM1akd_GSYt7zX0hmABREK6DnIQoVh67n67KKsNp5K2n1u2ya2cOC9JhWk8QxS2ClW0Yn0geWRMXR4kYsG8OYb1isRi4wEUQ=w800-h500-k-no,https://lh3.googleusercontent.com/-CfklmAtd_Fw/AAAAAAAAAAI/AAAAAAAAAAA/hgrvFPu6z0Q/s44-p-k-no-ns-nd/photo.jpg,4.2,288,"laundromat, near me, teaneck laundromat, laundromat in teaneck, closest laundromat near me, laundry services near me, best laundromat near me",98,true,true
Bestway Laundromat,bestway-laundromat-hackensacknew-jersey,"394 1st St, Hackensack, NJ 07601",Hackensack,New Jersey,07601,+1 201-343-4314,,40.893443,-74.0465483,"Bestway Laundromat is a well-maintained laundromat located at 394 1st St, Hackensack, NJ 07601. We offer a range of machines to handle loads of all sizes, from regular laundry to bulky items like comforters and blankets. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Hackensack? Bestway Laundromat is your local solution for quality laundry services.","Bestway Laundromat is a conveniently located laundromat in Hackensack, New Jersey offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""6:30AM-10PM"", ""Tuesday"": ""6:30AM-10PM"", ""Wednesday"": ""6:30AM-10PM"", ""Thursday"": ""6:30AM-10PM"", ""Friday"": ""6:30AM-10PM"", ""Saturday"": ""6:30AM-10PM"", ""Sunday"": ""6:30AM-10PM""}",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrKVX0B6SDlc_bzaRot1qHiyqdS0IhR5rfhvTf2oWgPDTkZNgQxVpEIPx1edP12UhYwBl719380kjnK85RkkovyfDsgSz2wpT1_mzxt0QHPKpXkpbzRmTnxrPxNyI3hBYAsyKax=w800-h500-k-no,https://lh6.googleusercontent.com/-Khqo5ciy2nU/AAAAAAAAAAI/AAAAAAAAAAA/hgbg5KB13iU/s44-p-k-no-ns-nd/photo.jpg,3.1,39,"laundromat, near me, hackensack laundromat, laundromat in hackensack, laundry pick up and delivery near me, 24 hour laundry near me, wash and fold laundry",79,false,false
